n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score_1,optimal_score_1,n_claims_1,Majority_time_1,Majority_score_perc_1,Majority_score_1,TruthFinder_time_1,TruthFinder_score_perc_1,TruthFinder_score_1,TwoEstimates_time_1,TwoEstimates_score_perc_1,TwoEstimates_score_1,ThreeEstimates_time_1,ThreeEstimates_score_perc_1,ThreeEstimates_score_1,optimal_perc_score_2,optimal_score_2,n_claims_2,Majority_time_2,Majority_score_perc_2,Majority_score_2,TruthFinder_time_2,TruthFinder_score_perc_2,TruthFinder_score_2,TwoEstimates_time_2,TwoEstimates_score_perc_2,TwoEstimates_score_2,ThreeEstimates_time_2,ThreeEstimates_score_perc_2,ThreeEstimates_score_2,optimal_perc_score_3,optimal_score_3,n_claims_3,Majority_time_3,Majority_score_perc_3,Majority_score_3,TruthFinder_time_3,TruthFinder_score_perc_3,TruthFinder_score_3,TwoEstimates_time_3,TwoEstimates_score_perc_3,TwoEstimates_score_3,ThreeEstimates_time_3,ThreeEstimates_score_perc_3,ThreeEstimates_score_3,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score,optimal_perc_score,optimal_score,n_claims
200,200,5,F_TruncExponential,Uniform,F_TruncExponential,Uniform,1.0,200,30075,0.0276557499999796,0.91,182,0.2234002499999974,0.915,183,1.5171744579999995,0.09,18,2.537278583999978,0.1,20,1.0,200,30918,0.028544915999987,0.895,179,0.2237026670000261,0.895,179,2.0224800840000228,0.06,12,2.5661082919999956,0.095,19,1.0,200,31308,0.0354615829999147,0.775,155,0.2816633330000968,0.775,155,2.5605292919999556,0.125,25,4.236963333999938,0.78,156,0.03055408299996043,0.86,172.0,0.24292208333337348,0.8616666666666667,172.33333333333334,2.033394611333326,0.09166666666666667,18.333333333333332,3.1134500699999705,0.325,65.0,1.0,200.0,30767.0
200,200,5,F_TruncExponential,Uniform,Uniform,Uniform,1.0,200,30928,0.0278491250000172,0.92,184,0.2009978330000024,0.92,184,1.7544333749999907,0.05,10,1.4948141670000157,0.905,181,1.0,200,31231,0.0308241249999809,0.645,129,0.1972867089999965,0.64,128,1.7348746250000031,0.325,65,1.4627105000000142,0.635,127,1.0,200,30579,0.0383047079999414,0.66,132,0.2747391249999964,0.675,135,1.8342225000001235,0.345,69,2.8647991660000116,0.31,62,0.03232598599997983,0.7416666666666667,148.33333333333334,0.22434122233333179,0.7450000000000001,149.0,1.7745101666667058,0.24,48.0,1.9407746110000137,0.6166666666666667,123.33333333333333,1.0,200.0,30912.666666666668
200,200,5,F_TruncExponential,Uniform,TruncExponential,Uniform,1.0,200,30668,0.0277753750000044,0.155,31,0.1804911249999747,0.16,32,1.5576124580000226,0.815,163,1.3115674579999848,0.155,31,1.0,200,31133,0.028130625000017,0.595,119,0.1821665829999972,0.58,116,1.5479311670000016,0.28,56,1.334287708000005,0.615,123,1.0,200,30162,0.0354330829998161,0.48,96,0.2292609169999195,0.5,100,1.488757249999935,0.505,101,1.6984827080000289,0.485,97,0.030446360999945837,0.41,82.0,0.19730620833329712,0.41333333333333333,82.66666666666667,1.5314336249999865,0.5333333333333333,106.66666666666667,1.448112624666673,0.4183333333333333,83.66666666666667,1.0,200.0,30654.333333333332
200,200,5,F_TruncExponential,Uniform,TruncPareto,Uniform,1.0,200,30244,0.0275140829999998,0.675,135,0.1793518750000089,0.675,135,2.626064083000017,0.065,13,2.481271792000001,0.7,140,1.0,200,31343,0.0284862919999966,0.21,42,0.1802130829999839,0.215,43,3.484238375000018,0.97,194,1.285726541999992,0.2,40,1.0,200,31773,0.0381119579999449,0.38,76,0.2450980840001193,0.38,76,1.6808837500000209,0.355,71,4.203972208000096,0.65,130,0.031370777666647094,0.4216666666666667,84.33333333333333,0.20155434733337066,0.42333333333333334,84.66666666666667,2.597062069333352,0.4633333333333333,92.66666666666667,2.6569901806666962,0.5166666666666666,103.33333333333333,1.0,200.0,31120.0
200,200,5,F_TruncExponential,TruncExponential,F_TruncPareto,Uniform,1.0,200,30766,0.0275376660000006,0.02,4,0.2344563329999971,0.02,4,2.150629374999994,0.175,35,1.8216154590000144,0.02,4,1.0,200,31395,0.0286241669999753,0.0,0,0.2385328329999652,0.0,0,1.6876436669999748,0.225,45,1.884580249999999,0.0,0,1.0,200,30009,0.0370608749999519,0.02,4,0.3046725409999453,0.015,3,2.809967333000031,0.18,36,2.3701139160000366,0.015,3,0.03107423599997593,0.013333333333333334,2.6666666666666665,0.2592205689999692,0.011666666666666667,2.3333333333333335,2.216080125,0.19333333333333336,38.666666666666664,2.0254365416666835,0.011666666666666667,2.3333333333333335,1.0,200.0,30723.333333333332
200,200,5,F_TruncExponential,TruncExponential,F_TruncExponential,Uniform,1.0,200,31217,0.0275839580000081,0.01,2,0.2191879590000098,0.01,2,2.0078588339999897,0.415,83,1.6755490409999825,0.005,1,1.0,200,30216,0.0278381249999597,0.0,0,0.2216094169999678,0.0,0,1.5242267499999684,0.465,93,1.7208758329999796,0.0,0,1.0,200,30987,0.0351482910000413,0.0,0,0.2832983749999584,0.0,0,1.9139697089999572,0.385,77,2.2209377919998587,0.0,0,0.0301901246666697,0.0033333333333333335,0.6666666666666666,0.241365250333312,0.0033333333333333335,0.6666666666666666,1.815351764333305,0.4216666666666667,84.33333333333333,1.8724542219999403,0.0016666666666666668,0.3333333333333333,1.0,200.0,30806.666666666668
200,200,5,F_TruncExponential,TruncExponential,Uniform,Uniform,1.0,200,30814,0.0277877080000052,0.015,3,0.1963937090000058,0.015,3,1.3158796660000007,0.74,148,1.4410094579999964,0.015,3,1.0,200,31805,0.0282344159999752,0.01,2,0.2017582919999654,0.015,3,1.7973048329999983,0.685,137,1.4845480839999825,0.01,2,1.0,200,30657,0.0367926250000891,0.0,0,0.2631326250000256,0.0,0,2.2520982080000067,0.775,155,3.657562708999876,0.27,54,0.030938249666689833,0.008333333333333333,1.6666666666666667,0.22042820866666557,0.01,2.0,1.788427569000002,0.7333333333333334,146.66666666666666,2.1943734169999516,0.09833333333333334,19.666666666666668,1.0,200.0,31092.0
200,200,5,F_TruncExponential,TruncExponential,TruncExponential,Uniform,1.0,200,30411,0.027752625000005,0.0,0,0.1790751670000077,0.0,0,1.9059687499999995,0.945,189,1.263127333,0.0,0,1.0,200,30540,0.0280995839999604,0.0,0,0.1775401660000284,0.0,0,0.7815346250000061,0.955,191,1.8913862500000391,0.975,195,1.0,200,30135,0.0355636250001225,0.0,0,0.2333815829999821,0.0,0,1.0093160829999306,0.935,187,2.4469511249999414,0.955,191,0.030471944666695967,0.0,0.0,0.19666563866667275,0.0,0.0,1.2322731526666455,0.945,189.0,1.86715490266666,0.6433333333333333,128.66666666666666,1.0,200.0,30362.0
200,200,5,F_TruncExponential,TruncExponential,TruncPareto,Uniform,1.0,200,30762,0.0280973330000051,0.0,0,0.1781435419999866,0.0,0,1.8798599579999973,0.99,198,1.2501836250000051,0.0,0,1.0,200,29880,0.0279416249999826,0.0,0,0.1770269169999778,0.0,0,1.8751371249999809,0.985,197,1.260375833000012,0.0,0,1.0,200,31644,0.0354017499998917,0.0,0,0.225486667000041,0.0,0,2.8777252079999016,1.0,200,6.281328708000046,0.53,106,0.0304802359999598,0.0,0.0,0.19355237533333514,0.0,0.0,2.210907430333293,0.9916666666666667,198.33333333333334,2.930629388666688,0.17666666666666667,35.333333333333336,1.0,200.0,30762.0
200,200,5,F_TruncExponential,TruncPareto,F_TruncPareto,Uniform,1.0,200,30967,0.0276680000000055,0.0,0,0.2329432500000052,0.0,0,1.6002516249999983,0.63,126,1.8095767920000017,0.06,12,1.0,200,31554,0.0280612500000074,0.0,0,0.2336947499999837,0.0,0,1.6243431249999958,0.585,117,1.836552791000031,0.05,10,1.0,200,31100,0.035241957999915,0.0,0,0.2982742500000768,0.0,0,2.728329333999909,0.515,103,2.316157541999928,0.05,10,0.030323735999975968,0.0,0.0,0.2549707500000219,0.0,0.0,1.9843080279999679,0.5766666666666667,115.33333333333333,1.9874290416666536,0.05333333333333334,10.666666666666666,1.0,200.0,31207.0
200,200,5,F_TruncExponential,TruncPareto,F_TruncExponential,Uniform,1.0,200,30412,0.0276922500000011,0.0,0,0.2180643330000009,0.0,0,1.4870832080000014,0.735,147,1.6690572910000014,0.055,11,1.0,200,31846,0.0279324579999524,0.0,0,0.2223029160000464,0.0,0,1.540714333999972,0.7,140,1.700563415999966,0.04,8,1.0,200,30869,0.0353613330000825,0.0,0,0.2801904170000853,0.0,0,1.8950677080001697,0.595,119,2.1207145840000976,0.03,6,0.030328680333345334,0.0,0.0,0.24018588866671087,0.0,0.0,1.640955083333381,0.6766666666666667,135.33333333333334,1.8301117636666884,0.041666666666666664,8.333333333333334,1.0,200.0,31042.333333333332
200,200,5,F_TruncExponential,TruncPareto,Uniform,Uniform,1.0,200,31047,0.0276862499999879,0.0,0,0.1964909999999804,0.0,0,1.3090230420000069,0.855,171,1.4411634160000233,0.02,4,1.0,200,30334,0.028106374999993,0.0,0,0.1961200000000076,0.0,0,0.873366083999997,0.835,167,1.4352514590000285,0.01,2,1.0,200,30372,0.0355108329999893,0.0,0,0.2538238330000695,0.0,0,1.6592599579998932,0.835,167,2.7458477919999495,0.925,185,0.030434485999990064,0.0,0.0,0.21547827766668584,0.0,0.0,1.2805496946666324,0.8416666666666667,168.33333333333334,1.874087555666667,0.31833333333333336,63.666666666666664,1.0,200.0,30584.333333333332
200,200,5,F_TruncExponential,TruncPareto,TruncExponential,Uniform,1.0,200,30404,0.0277907089999871,0.0,0,0.178255957999994,0.0,0,1.900485625000016,0.99,198,1.2647191249999992,0.0,0,1.0,200,30497,0.0279250419999925,0.0,0,0.1778487499999528,0.0,0,1.5356763339999588,0.985,197,1.892634832999988,1.0,200,1.0,200,30843,0.0357344999999895,0.0,0,0.2320220410001638,0.0,0,3.4164432090001355,0.975,195,2.420867792000081,0.99,198,0.030483416999989698,0.0,0.0,0.1960422496667035,0.0,0.0,2.2842017226667033,0.9833333333333334,196.66666666666666,1.8594072500000227,0.6633333333333333,132.66666666666666,1.0,200.0,30581.333333333332
200,200,5,F_TruncExponential,TruncPareto,TruncPareto,Uniform,1.0,200,31602,0.0277699579999932,0.0,0,0.1775862089999975,0.0,0,1.8939528330000144,0.995,199,4.441301625000023,0.995,199,1.0,200,30612,0.0277336249999962,0.0,0,0.1758771670000101,0.0,0,2.2392984999999612,1.0,200,1.2863792919999923,0.0,0,1.0,200,31520,0.0352248750000399,0.0,0,0.2239590420001604,0.0,0,2.9002583750000213,1.0,200,2.398443708000059,0.0,0,0.030242819333343097,0.0,0.0,0.19247413933338933,0.0,0.0,2.344503235999999,0.9983333333333334,199.66666666666666,2.708708208333358,0.33166666666666667,66.33333333333333,1.0,200.0,31244.666666666668
200,200,5,Uniform,F_TruncPareto,F_TruncPareto,Uniform,1.0,200,20372,0.0274187919999917,1.0,200,0.2218255840000154,1.0,200,1.0080756670000142,0.0,0,1.661488375000005,1.0,200,1.0,200,19822,0.0272580829999924,1.0,200,0.2169861670000159,1.0,200,0.9515723330000014,0.0,0,1.6291370420000248,1.0,200,1.0,200,20922,0.0350737500000377,1.0,200,0.294532499999832,1.0,200,1.235615290999931,0.0,0,2.0930468750000273,1.0,200,0.029916875000007264,1.0,200.0,0.2444480836666211,1.0,200.0,1.065087763666649,0.0,0.0,1.7945574306666856,1.0,200.0,1.0,200.0,20372.0
200,200,5,Uniform,F_TruncPareto,F_TruncExponential,Uniform,1.0,200,19496,0.0269746249999798,1.0,200,0.20619770899998,1.0,200,0.9074140410000098,0.0,0,1.5401594999999872,1.0,200,1.0,200,20519,0.0271731670000008,1.0,200,0.2094356249999691,1.0,200,0.9173807920000172,0.0,0,1.5560912500000086,1.0,200,1.0,200,20720,0.0339799159999074,1.0,200,0.2698361660000046,1.0,200,1.2082114159998127,0.0,0,2.0111418330000106,1.0,200,0.029375902666629334,1.0,200.0,0.22848983333331788,1.0,200.0,1.0110020829999466,0.0,0.0,1.7024641943333354,1.0,200.0,1.0,200.0,20245.0
200,200,5,Uniform,F_TruncPareto,Uniform,Uniform,1.0,200,19802,0.0267092500000103,1.0,200,0.1827959999999961,1.0,200,0.7809214579999946,0.0,0,1.347566124999986,1.0,200,1.0,200,19135,0.0269384580000178,1.0,200,0.184543667000014,1.0,200,0.7819682909999983,0.0,0,1.3114787080000383,1.0,200,1.0,200,20042,0.0339794169999549,1.0,200,0.2377274999998917,1.0,200,1.00867449999987,0.0,0,1.7095266660001016,1.0,200,0.029209041666661006,1.0,200.0,0.20168905566663395,1.0,200.0,0.8571880829999543,0.0,0.0,1.4561904996667085,1.0,200.0,1.0,200.0,19659.666666666668
200,200,5,Uniform,F_TruncPareto,TruncExponential,Uniform,1.0,200,19052,0.0271907080000062,1.0,200,0.1741574170000035,1.0,200,0.7382591250000132,0.0,0,1.193107916999992,1.0,200,1.0,200,18835,0.0270657500000197,1.0,200,0.1720174580000275,1.0,200,0.7122238329999959,0.0,0,1.1942582499999617,1.0,200,1.0,200,21245,0.0343101670000578,1.0,200,0.2309379999999237,1.0,200,1.8321435410000504,0.0,0,1.520596790999889,1.0,200,0.029522208333361232,1.0,200.0,0.19237095833331821,1.0,200.0,1.09420883300002,0.0,0.0,1.302654319333281,1.0,200.0,1.0,200.0,19710.666666666668
200,200,5,Uniform,F_TruncPareto,TruncPareto,Uniform,1.0,200,19124,0.0268991670000104,1.0,200,0.1706552910000027,1.0,200,1.3892914580000024,0.0,0,1.7342137499999808,1.0,200,1.0,200,21051,0.0275014999999712,1.0,200,0.1714257910000469,1.0,200,1.3997827499999858,0.0,0,1.7569048330000214,1.0,200,1.0,200,20966,0.0349495420000494,1.0,200,0.2250925000000734,1.0,200,0.9129048750000948,0.0,0,2.247808999999961,1.0,200,0.02978340300001033,1.0,200.0,0.18905786066670768,1.0,200.0,1.2339930276666944,0.0,0.0,1.9129758609999878,1.0,200.0,1.0,200.0,20380.333333333332
200,200,5,Uniform,F_TruncExponential,F_TruncPareto,Uniform,1.0,200,19686,0.0266229170000542,1.0,200,0.2203972920000296,1.0,200,0.9861476670000116,0.0,0,1.675072,1.0,200,1.0,200,19929,0.0269884169999841,1.0,200,0.2241727919999903,1.0,200,0.9937822919999916,0.0,0,1.6953094590000433,1.0,200,1.0,200,20264,0.0340499999999792,1.0,200,0.2828219999998964,1.0,200,1.2706276669998715,0.0,0,2.152212709000196,1.0,200,0.029220444666672497,1.0,200.0,0.2424640279999721,1.0,200.0,1.083519208666625,0.0,0.0,1.8408647226667465,1.0,200.0,1.0,200.0,19959.666666666668
200,200,5,Uniform,F_TruncExponential,F_TruncExponential,Uniform,1.0,200,20671,0.0267452090000119,1.0,200,0.2092033749999586,1.0,200,0.9192273749999912,0.0,0,1.5522218749999863,1.0,200,1.0,200,19950,0.027520083000013,1.0,200,0.2147315830000025,1.0,200,0.9327606250000144,0.0,0,1.5830386250000288,1.0,200,1.0,200,20743,0.0371964159999151,1.0,200,0.3035230829998454,1.0,200,1.3124180419999902,0.0,0,2.327857374999894,1.0,200,0.03048723599998,1.0,200.0,0.24248601366660216,1.0,200.0,1.0548020139999987,0.0,0.0,1.8210392916666365,1.0,200.0,1.0,200.0,20454.666666666668
200,200,5,Uniform,F_TruncExponential,Uniform,Uniform,1.0,200,20025,0.0276112079999961,1.0,200,0.1840963329999567,1.0,200,0.7792109999999752,0.0,0,1.3186493750000068,1.0,200,1.0,200,19775,0.0272468329999924,1.0,200,0.1869225830000118,1.0,200,0.7925850830000059,0.005,1,1.3438695830000142,1.0,200,1.0,200,21780,0.0353704579999885,1.0,200,0.242239292000022,1.0,200,1.5441624160000629,0.0,0,1.729102249999869,1.0,200,0.03007616633332567,1.0,200.0,0.2044194026666635,1.0,200.0,1.0386528330000147,0.0016666666666666668,0.3333333333333333,1.4638737359999634,1.0,200.0,1.0,200.0,20526.666666666668
200,200,5,Uniform,F_TruncExponential,TruncExponential,Uniform,1.0,200,20740,0.0268879170000104,1.0,200,0.1724185829999669,1.0,200,0.7149532500000078,0.0,0,1.778705749999972,1.0,200,1.0,200,20567,0.0271793750000028,1.0,200,0.1785380420000137,1.0,200,0.7181186250000451,0.005,1,1.7917270420000475,1.0,200,1.0,200,19844,0.0339084160000311,1.0,200,0.2215604169998641,1.0,200,0.9271277500001815,0.0,0,1.5987631670000155,1.0,200,0.029325236000014767,1.0,200.0,0.1908390139999482,1.0,200.0,0.7867332083334114,0.0016666666666666668,0.3333333333333333,1.7230653196666783,1.0,200.0,1.0,200.0,20383.666666666668
200,200,5,Uniform,F_TruncExponential,TruncPareto,Uniform,1.0,200,20240,0.0268028750000439,1.0,200,0.1770277499999792,1.0,200,0.7036872919999837,0.0,0,2.3166984160000084,1.0,200,1.0,200,19203,0.0274637920000486,1.0,200,0.1713776670000015,1.0,200,0.7098743749999699,0.0,0,1.7821466670000063,1.0,200,1.0,200,19096,0.0350085830000352,1.0,200,0.2236592090000613,1.0,200,0.8998141249999208,0.0,0,5.8373035829999935,0.855,171,0.029758416666709236,1.0,200.0,0.19068820866668068,1.0,200.0,0.7711252639999581,0.0,0.0,3.3120495553333362,0.9516666666666667,190.33333333333334,1.0,200.0,19513.0
200,200,5,Uniform,Uniform,F_TruncPareto,Uniform,1.0,200,21823,0.0270385840000244,0.915,183,0.2268822499999601,0.915,183,1.506729416999974,0.035,7,1.7184519580000028,0.815,163,1.0,200,19738,0.0271517920000405,0.98,196,0.2271236249999901,0.98,196,1.5170579579999526,0.025,5,1.7173192500000027,0.945,189,1.0,200,20614,0.0341697079998084,0.945,189,0.2911897500000577,0.945,189,1.9393723329999375,0.03,6,2.2342681249999714,0.865,173,0.0294533613332911,0.9466666666666667,189.33333333333334,0.24839854166666928,0.9466666666666667,189.33333333333334,1.654386569333288,0.03,6.0,1.8900131109999923,0.875,175.0,1.0,200.0,20725.0
200,200,5,Uniform,Uniform,F_TruncExponential,Uniform,1.0,200,19875,0.0271026249999977,0.95,190,0.2139443340000184,0.94,188,0.9376086670000064,0.125,25,1.587129583000035,0.91,182,1.0,200,19276,0.0271066249999876,0.93,186,0.2204005409999467,0.93,186,1.4263688329999695,0.07,14,3.921136875000002,0.925,185,1.0,200,19280,0.0344821249998403,0.965,193,0.2723302079998575,0.96,192,1.183858083999894,0.08,16,2.0103249169999344,0.96,192,0.029563791666608535,0.9483333333333333,189.66666666666666,0.23555836099994087,0.9433333333333334,188.66666666666666,1.1826118613332899,0.09166666666666667,18.333333333333332,2.5061971249999906,0.9316666666666666,186.33333333333334,1.0,200.0,19477.0
200,200,5,Uniform,Uniform,Uniform,Uniform,1.0,200,20308,0.0266558749999603,0.76,152,0.1947665000000142,0.765,153,0.8167134170000168,0.28,56,1.3660507919999532,0.75,150,1.0,200,19311,0.0273269159999927,0.515,103,0.1970971669999812,0.51,102,0.8336840000000052,0.38,76,1.376429166999969,0.505,101,1.0,200,20171,0.0342678750000686,0.585,117,0.2443901249998816,0.59,118,1.038402374999805,0.32,64,3.465440082999976,0.595,119,0.029416888666673868,0.62,124.0,0.21208459733329232,0.6216666666666666,124.33333333333333,0.8962665973332756,0.32666666666666666,65.33333333333333,2.069306680666633,0.6166666666666666,123.33333333333333,1.0,200.0,19930.0
200,200,5,Uniform,Uniform,TruncExponential,Uniform,1.0,200,20057,0.0268061670000179,0.71,142,0.1723224999999502,0.725,145,0.7218126669999947,0.37,74,4.0973689159999935,0.68,136,1.0,200,19947,0.0279422500000237,0.515,103,0.1820308329999989,0.525,105,0.7293795840000143,0.455,91,2.4327403749999803,0.475,95,1.0,200,20015,0.0341879170000538,0.36,72,0.2228230830000939,0.35,70,0.918988249999984,0.545,109,3.8456261250000807,0.415,83,0.029645444666698467,0.5283333333333333,105.66666666666667,0.192392138666681,0.5333333333333333,106.66666666666667,0.7900601669999977,0.4566666666666667,91.33333333333333,3.4585784720000183,0.5233333333333333,104.66666666666667,1.0,200.0,20006.333333333332
200,200,5,Uniform,Uniform,TruncPareto,Uniform,1.0,200,21020,0.0267886670000052,0.51,102,0.1722159579999811,0.515,103,0.7126654580000036,0.405,81,6.389957500000037,0.495,99,1.0,200,20793,0.0269098750000011,0.61,122,0.1716648749999763,0.61,122,0.7080693340000153,0.495,99,2.3300042500000018,0.44,88,1.0,200,20635,0.0341862089999267,0.95,190,0.2192883329998949,0.94,188,0.9172419589999664,0.255,51,3.709210333999863,0.655,131,0.02929491699997767,0.6900000000000001,138.0,0.18772305533328412,0.6883333333333334,137.66666666666666,0.7793255836666617,0.385,77.0,4.143057361333301,0.53,106.0,1.0,200.0,20816.0
200,200,5,Uniform,TruncExponential,F_TruncPareto,Uniform,1.0,200,20117,0.0267889579999973,0.14,28,0.2255971249999788,0.145,29,1.4945457919999967,0.145,29,1.7028062499999803,0.09,18,1.0,200,19787,0.0267902909999975,0.065,13,0.2239549999999894,0.07,14,1.473572250000018,0.2,40,1.6954769170000077,0.04,8,1.0,200,20434,0.0339775830000235,0.055,11,0.2871115000000372,0.055,11,1.9613286669998615,0.185,37,2.229326375000028,0.035,7,0.029185610666672763,0.08666666666666667,17.333333333333332,0.24555454166666846,0.09000000000000001,18.0,1.6431489029999586,0.17666666666666667,35.333333333333336,1.8758698473333386,0.055,11.0,1.0,200.0,20112.666666666668
200,200,5,Uniform,TruncExponential,F_TruncExponential,Uniform,1.0,200,19565,0.0267317499999535,0.01,2,0.2134574579999935,0.01,2,1.404262249999988,0.35,70,1.5854602090000185,0.005,1,1.0,200,19487,0.0270835840000245,0.01,2,0.2117800409999972,0.015,3,0.9311503339999944,0.365,73,1.5820211669999935,0.01,2,1.0,200,20481,0.0373575419998815,0.01,2,0.2997279579999485,0.01,2,2.056805417000078,0.345,69,2.282860332999917,0.0,0,0.030390958666619828,0.01,2.0,0.24165515233331306,0.011666666666666667,2.3333333333333335,1.4640726670000201,0.35333333333333333,70.66666666666667,1.816780569666643,0.005,1.0,1.0,200.0,19844.333333333332
200,200,5,Uniform,TruncExponential,Uniform,Uniform,1.0,200,20481,0.0272331250000092,0.005,1,0.185590832999992,0.005,1,1.182393832999992,0.75,150,1.3299226670000053,0.005,1,1.0,200,20792,0.0270288749999849,0.0,0,0.1888370420000455,0.0,0,0.8100287919999687,0.67,134,1.3596541659999843,0.0,0,1.0,200,20770,0.038094208999837,0.015,3,0.2637160839999524,0.015,3,1.1231524170000284,0.65,130,1.7898784579999756,0.01,2,0.0307854029999437,0.006666666666666667,1.3333333333333333,0.21271465299999662,0.006666666666666667,1.3333333333333333,1.0385250139999964,0.69,138.0,1.4931517636666551,0.005,1.0,1.0,200.0,20681.0
200,200,5,Uniform,TruncExponential,TruncExponential,Uniform,1.0,200,19837,0.0268729580000126,0.0,0,0.1742746249999527,0.0,0,0.7239195829999971,0.9,180,1.2065604580000129,0.0,0,1.0,200,19618,0.0269865829999957,0.0,0,0.1727201250000121,0.0,0,0.709276041999999,0.935,187,1.7725077910000095,0.96,192,1.0,200,20978,0.0343319579999388,0.0,0,0.2210782079998807,0.0,0,0.9390993749998416,0.965,193,4.6044011249998675,0.0,0,0.0293971663333157,0.0,0.0,0.1893576526666152,0.0,0.0,0.7907649999999459,0.9333333333333332,186.66666666666666,2.52782312466663,0.32,64.0,1.0,200.0,20144.333333333332
200,200,5,Uniform,TruncExponential,TruncPareto,Uniform,1.0,200,19344,0.0266458749999856,0.0,0,0.1680050420000043,0.0,0,0.699950250000029,0.985,197,2.935761709000019,0.99,198,1.0,200,21719,0.0275346250000438,0.0,0,0.1725569170000085,0.0,0,0.7168582090000086,0.96,192,1.1922113330000457,0.0,0,1.0,200,18929,0.0341116249999231,0.0,0,0.2260692089998883,0.0,0,0.920830166000087,0.97,194,3.700704124999902,0.99,198,0.029430708333317502,0.0,0.0,0.18887705599996704,0.0,0.0,0.7792128750000415,0.9716666666666667,194.33333333333334,2.6095590556666557,0.66,132.0,1.0,200.0,19997.333333333332
200,200,5,Uniform,TruncPareto,F_TruncPareto,Uniform,1.0,200,20576,0.0292082089999894,0.0,0,0.2396163330000149,0.0,0,1.0096343330000082,0.46,92,1.7139376659999923,0.035,7,1.0,200,19731,0.0268342919999895,0.0,0,0.2259998750000136,0.0,0,1.477265917000011,0.58,116,1.687045875000024,0.055,11,1.0,200,20305,0.034475250000014,0.0,0,0.2881811659999584,0.0,0,1.9143173330003265,0.445,89,2.247196124999846,0.025,5,0.0301725836666643,0.0,0.0,0.25126579133332894,0.0,0.0,1.467072527666782,0.49500000000000005,99.0,1.8827265553332875,0.03833333333333333,7.666666666666667,1.0,200.0,20204.0
200,200,5,Uniform,TruncPareto,F_TruncExponential,Uniform,1.0,200,20555,0.0280604999999809,0.0,0,0.2153360840000004,0.0,0,1.427907833000006,0.525,105,1.6308253330000184,0.02,4,1.0,200,21608,0.0274077909999732,0.0,0,0.2171972079999591,0.0,0,1.4304849590000115,0.675,135,1.6339106249999986,0.03,6,1.0,200,19522,0.0340417920001527,0.0,0,0.2844108750000487,0.0,0,1.916787916999965,0.66,132,2.2954464169997664,0.05,10,0.02983669433336893,0.0,0.0,0.23898138900000274,0.0,0.0,1.5917269029999943,0.6200000000000001,124.0,1.8533941249999277,0.03333333333333333,6.666666666666667,1.0,200.0,20561.666666666668
200,200,5,Uniform,TruncPareto,Uniform,Uniform,1.0,200,20327,0.0275735420000273,0.0,0,0.1913269589999799,0.0,0,0.8096872909999888,0.8,160,1.3712318330000244,0.015,3,1.0,200,19540,0.0270985840000435,0.0,0,0.1901055420000261,0.0,0,0.8061511249999853,0.835,167,1.3550557500000195,0.015,3,1.0,200,19823,0.0344713330000558,0.0,0,0.2450061660001665,0.0,0,1.0562875409996195,0.805,161,1.758080792000328,0.01,2,0.029714486333375534,0.0,0.0,0.20881288900005748,0.0,0.0,0.8907086523331978,0.8133333333333334,162.66666666666666,1.4947894583334573,0.013333333333333334,2.6666666666666665,1.0,200.0,19896.666666666668
200,200,5,Uniform,TruncPareto,TruncExponential,Uniform,1.0,200,19991,0.0281797499999925,0.0,0,0.1754269169999815,0.0,0,0.7319597919999978,0.95,190,2.413089582999987,0.0,0,1.0,200,21188,0.0270443330000489,0.0,0,0.1733221669999807,0.0,0,0.7175057090000223,0.98,196,1.1751444170000127,0.0,0,1.0,200,19469,0.0340055830001801,0.0,0,0.2205383750001601,0.0,0,0.906975125000372,0.975,195,1.5150699159999022,0.0,0,0.029743222000073833,0.0,0.0,0.1897624863333741,0.0,0.0,0.7854802086667974,0.9683333333333333,193.66666666666666,1.7011013053333006,0.0,0.0,1.0,200.0,20216.0
200,200,5,Uniform,TruncPareto,TruncPareto,Uniform,1.0,200,19678,0.0268178339999849,0.0,0,0.1717320420000305,0.0,0,0.7028812079999511,0.98,196,1.1711135420000005,0.0,0,1.0,200,20024,0.0268353750000187,0.0,0,0.1696827919999464,0.0,0,0.7060051249999901,0.985,197,1.7456154170000104,0.0,0,1.0,200,20816,0.0362820000000283,0.0,0,0.2427130000000943,0.0,0,1.9572420419999617,1.0,200,3.1718540419997225,0.995,199,0.029978403000010635,0.0,0.0,0.19470927800002372,0.0,0.0,1.1220427916666342,0.9883333333333333,197.66666666666666,2.029527666999911,0.33166666666666667,66.33333333333333,1.0,200.0,20172.666666666668
